trial,T_env,recall,leakage,selectivity,recall_frac,recall_minus_leakage
10,0.5,0.17467302605124563,0.7490266813165279,0.2332000052978504,0.18910152797276908,-0.5743536552652824
10,1.0,0.21774959470264557,0.7033468999835554,0.3095906084291218,0.23640258752350207,-0.48559730528090983
10,2.0,0.2486333382705498,0.676407965540374,0.3675789626042025,0.26878079632363083,-0.4277746272698242
10,5.0,0.26286759879831073,0.6670715397255519,0.39406208051757136,0.28267183077762825,-0.40420394092724116
10,10.0,0.26543900090581074,0.6662590231079789,0.39840211043984874,0.28489810439040075,-0.40082002220216817
10,inf,0.2666666666666694,0.6666666666666735,0.39999999999999997,0.2857142857142857,-0.40000000000000413
11,0.01,0.5149930977359296,0.25477260077465913,2.021383367638618,0.6690257811336412,0.2602204969612705
11,0.05,0.5010134053483715,0.27407289938480045,1.8280297193665427,0.6463969267536578,0.22694050596357102
11,0.1,0.4588716447737922,0.3020087710765712,1.519398404020028,0.60307984699666,0.15686287369722102
11,0.2,0.32089004377350233,0.46740678946850434,0.6865326970076568,0.40706752867924983,-0.146516745695002
11,0.5,0.21406093030653214,0.7078741045295646,0.30239971901330065,0.23218656653458047,-0.4938131742230324
11,1.0,0.23356615396794406,0.6894604638990441,0.3387665663192321,0.25304379033801805,-0.4558943099311001
11,2.0,0.24930109179460785,0.6733798856988462,0.37022355001869195,0.27019207925133204,-0.42407879390423836
11,5.0,0.2603792134691495,0.6666313924801145,0.3905894867933579,0.2808805118281465,-0.406252179010965
11,10.0,0.2637423879124901,0.666078368739435,0.39596299818537445,0.28364863445527605,-0.40233598082694494
11,inf,0.2666666666666598,0.6666666666666496,0.39999999999999986,0.2857142857142857,-0.39999999999998986
12,0.01,0.5577587826934036,0.12787036637693464,4.361908067497432,0.8134992268775076,0.429888416316469
12,0.05,0.5067731172162598,0.1357139653843054,3.7341265195605686,0.788767791509547,0.3710591518319544
12,0.1,0.3303083502544277,0.14327052265910434,2.3054871590044956,0.69747273188586,0.18703782759532334
12,0.2,0.4359321139714575,0.2772866554759353,1.5721352086822313,0.6112179497312177,0.1586454584955222
12,0.5,0.31786715000692145,0.6063855081107767,0.5241997800990527,0.3439180263265664,-0.2885183581038553
12,1.0,0.3214188765868067,0.6241583803060251,0.5149636482157219,0.3399181550146305,-0.30273950371921843
12,2.0,0.292689151611105,0.6522766507842653,0.44871934517231293,0.30973517863733746,-0.35958749917316035
12,5.0,0.27286742206605324,0.6656036838618266,0.40995479544656205,0.29075740354975055,-0.3927362617957733
12,10.0,0.2687363282800034,0.6671147533066747,0.40283373579727216,0.2871571487895034,-0.3983784250266713
12,inf,0.2666666666666615,0.6666666666666536,0.4000000000000001,0.28571428571428575,-0.39999999999999214
13,0.01,0.41054802375769583,0.38027811619296803,1.079599393906137,0.5191381556802208,0.030269907564727805
13,0.05,0.4254586480792936,0.40750638605595185,1.0440539403494817,0.5107761198175498,0.01795226202334177
13,0.1,0.3702891086616393,0.6122500311679726,0.6048004733544053,0.3768695756240849,-0.24196092250633333
13,0.2,0.2625080413635737,0.6799759577072559,0.38605488677673067,0.27852784940898045,-0.41746791634368224
13,0.5,0.2195727012671973,0.7125459903435273,0.3081523217348238,0.23556302780257538,-0.49297328907633
13,1.0,0.23954564930891653,0.6963279161068993,0.3440127040262764,0.25595941392199123,-0.45678226679798273
13,2.0,0.25626605021910454,0.682365181077111,0.37555557834089587,0.273021013657526,-0.42609913085800644
13,5.0,0.26432837997395625,0.6728643338260889,0.39284052770476546,0.2820427176628179,-0.40853595385213265
13,10.0,0.26586429649452803,0.6697310002376309,0.39697176388758365,0.2841659181305604,-0.40386670374310285
13,inf,0.2666666666666656,0.6666666666666639,0.4000000000000001,0.28571428571428575,-0.39999999999999825
14,0.01,0.5151684700111896,0.4848315299887861,1.0625721269058248,0.5151684700112021,0.030336940022403502
14,0.05,0.4668696328171573,0.5331275314150082,0.8757184825514609,0.46687095675479934,-0.06625789859785092
14,0.1,0.13488519731608917,0.8650020329338733,0.15593627781265657,0.134900410001605,-0.7301168356177842
14,0.2,0.14724210507822255,0.8501442434707361,0.17319661482044835,0.1476279530920358,-0.7029021383925136
14,0.5,0.23988400813734145,0.7400958626029842,0.324125590019714,0.24478462803130957,-0.5002118544656428
14,1.0,0.2551432311207255,0.7056164862805067,0.3615891012774571,0.26556403906157183,-0.45047325515978115
14,2.0,0.25900497177790194,0.6872017925391433,0.37689798628275395,0.27372978248030916,-0.4281968207612413
14,5.0,0.26304630756059755,0.6744067148668235,0.3900410564751596,0.2805967886043729,-0.4113604073062259
14,10.0,0.2647921436374192,0.6703372926763325,0.3950132963365835,0.2831609543607362,-0.40554514903891326
14,inf,0.26666666666666483,0.6666666666666621,0.4,0.2857142857142857,-0.39999999999999725
15,0.01,0.45541365686645624,0.19099935001186585,2.3843728098454977,0.704524277854114,0.2644143068545904
15,0.05,0.316420753536855,0.2084913132105081,1.5176687635775665,0.6028071625359421,0.10792944032634691
15,0.1,0.2731161918206836,0.4327724371113609,0.6310849961787317,0.3869111650571387,-0.1596562452906773
15,0.2,0.16688005608722598,0.6671685088641883,0.2501317940970094,0.2000843393297454,-0.5002884527769623
15,0.5,0.2421887200387281,0.6136256842322393,0.39468478302330445,0.2829921053327427,-0.3714369641935112
15,1.0,0.2717386010356624,0.6157672043807089,0.44130086679259917,0.30618233636024145,-0.3440286033450465
15,2.0,0.27552856037751855,0.6356833907351955,0.4334367774795213,0.30237592915793143,-0.360154830357677
