trial,epsilon,T_env,recall,leakage,selectivity,N,cluster_sizes,p_in,p_out,eps_values,t_end,n_trials,seed,bootstrap_B
31,0.0,0.1,0.2666666666666653,0.666666666666663,0.40000000000000013,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
31,0.5,0.1,0.18286934120114196,0.6948337834765269,0.2631842975253372,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
31,1.0,0.1,0.21073589333280102,0.6445324951354473,0.32695929983873856,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
31,2.0,0.1,0.45159215610394227,0.21630713259146012,2.0877358536154498,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
31,3.0,0.1,0.491852800646818,0.11459012071954798,4.292279278163922,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
31,4.0,0.1,0.4847437005948785,0.10511377704848829,4.611609573988283,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
31,5.0,0.1,0.44329864736589863,0.10372291178204912,4.273873918015272,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
31,8.0,0.1,0.30493217953807367,0.10289565364724292,2.9635088434684755,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
32,0.0,0.1,0.26666666666665845,0.6666666666666461,0.4,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
32,0.5,0.1,0.38013540581547856,0.5603979676846136,0.67833116416549,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
32,1.0,0.1,0.4247211711845966,0.5303162535671821,0.8008828096964816,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
32,2.0,0.1,0.7167976459163728,0.24944379565139177,2.8735837828499364,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
32,3.0,0.1,0.8073434115298825,0.17817661927238534,4.531141149870321,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
32,4.0,0.1,0.8194102559296201,0.17560004832693438,4.666344136785383,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
32,5.0,0.1,0.8217364813189292,0.1763471246060758,4.659766827242146,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
32,8.0,0.1,0.8218570971726564,0.1776957702165586,4.625079686314737,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
33,0.0,0.1,0.26666666666666405,0.6666666666666601,0.4,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
33,0.5,0.1,0.23380363615543132,0.6032114909861449,0.3875981138442894,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
33,1.0,0.1,0.2252706116792207,0.5902603317178107,0.3816461984216774,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
33,2.0,0.1,0.1848619241334455,0.6097138544624723,0.30319456049825366,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
33,3.0,0.1,0.1886433012698723,0.5348126310006425,0.3527278346379326,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
33,4.0,0.1,0.21310817028118056,0.39784091206988115,0.5356617779011825,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
33,5.0,0.1,0.23785398436613286,0.2799783801933333,0.8495441119485286,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
33,8.0,0.1,0.3115657124291524,0.15044459462757398,2.0709664790578497,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
34,0.0,0.1,0.2666666666666635,0.6666666666666586,0.4000000000000001,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
34,0.5,0.1,0.26307324097674306,0.6062751954675218,0.433917209451192,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
34,1.0,0.1,0.21952417024925658,0.6099623498785004,0.35989790237542374,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
34,2.0,0.1,0.18434061336332,0.34237519500924635,0.5384169649274434,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
34,3.0,0.1,0.12598791162587375,0.1797623285179332,0.7008582535873478,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
34,4.0,0.1,0.10991972799444522,0.14485163072837842,0.7588435659420604,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
34,5.0,0.1,0.12346782607942375,0.13662943075149525,0.9036693295164925,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
34,8.0,0.1,0.29009298084991253,0.13377013711552543,2.1685929842427005,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
35,0.0,0.1,0.26666666666665984,0.6666666666666496,0.39999999999999997,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
35,0.5,0.1,0.3857215452346942,0.584982943636093,0.6593722935529628,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
35,1.0,0.1,0.36114513678437027,0.6322936476834796,0.5711667958510888,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
35,2.0,0.1,0.32442795595625895,0.6753562768387641,0.4803804555942752,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
35,3.0,0.1,0.47802959099639386,0.5219599918020893,0.9158356933564509,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
35,4.0,0.1,0.5484090410961427,0.45159034949849214,1.2143949526493898,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
35,5.0,0.1,0.5456633620026716,0.4543365850153669,1.2010112766600467,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
35,8.0,0.1,0.48542547420070453,0.5145745257563132,0.9433531002865603,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
36,0.0,0.1,0.2666666666666674,0.6666666666666684,0.4,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
36,0.5,0.1,0.2635570233503306,0.6741466314158012,0.3909491067200386,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
36,1.0,0.1,0.27622095498487964,0.6606053753814216,0.41813307199535676,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
36,2.0,0.1,0.4370766055809672,0.42164009535648067,1.036610631660719,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
36,3.0,0.1,0.6369635608113008,0.22079629689072433,2.8848471182763737,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
36,4.0,0.1,0.6735462348133902,0.18494145043848648,3.6419430755866107,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
36,5.0,0.1,0.6786913882710615,0.18028423247264827,3.764563206458051,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
36,8.0,0.1,0.6818642614823999,0.17798668674411766,3.8309846312420053,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
37,0.0,0.1,0.2666666666666625,0.6666666666666563,0.39999999999999997,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
37,0.5,0.1,0.36581588720116276,0.5180454617781052,0.7061463021904687,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
37,1.0,0.1,0.42942001456636103,0.4023894809912776,1.0671750501740114,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
37,2.0,0.1,0.5020862921221406,0.1827921495681635,2.7467606968258327,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
37,3.0,0.1,0.5179403183867872,0.12418236732723464,4.170804032282262,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
37,4.0,0.1,0.5323087103412706,0.108290153479566,4.915578131872493,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
37,5.0,0.1,0.5364610951198042,0.10436861955275989,5.140061231226836,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
37,8.0,0.1,0.5368413609223632,0.10375007916700253,5.174370614775437,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
38,0.0,0.1,0.2666666666666697,0.6666666666666741,0.40000000000000013,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
38,0.5,0.1,0.42403912663143445,0.5449274162873117,0.7781570791950406,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
38,1.0,0.1,0.4802756172274828,0.5021868737014181,0.9563683209948595,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
38,2.0,0.1,0.5875250944753889,0.4081662708039886,1.4394258822957295,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
38,3.0,0.1,0.6456727420747781,0.35354701727914695,1.8262712185886723,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
38,4.0,0.1,0.6593548816577195,0.34052642339807204,1.9362811116919996,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
38,5.0,0.1,0.664020537651264,0.335961297993958,1.9764792600104963,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
38,8.0,0.1,0.6790447138560259,0.3209550797395203,2.115700160929445,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
39,0.0,0.1,0.266666666666669,0.6666666666666724,0.4,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
39,0.5,0.1,0.2871053566136032,0.6779303554491689,0.4235027304882652,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
39,1.0,0.1,0.2742709737835338,0.6949235518819126,0.3946779081537595,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
39,2.0,0.1,0.33145340618172037,0.6432388950053359,0.5152881903681692,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
39,3.0,0.1,0.4990675165012897,0.46255753097738406,1.0789306909494265,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
39,4.0,0.1,0.5802059794290245,0.39160841264003277,1.4815973321858922,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
39,5.0,0.1,0.6013023087712012,0.38281765856012023,1.5707277219991895,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
39,8.0,0.1,0.5974374835719286,0.40042298629807527,1.492015953168072,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
40,0.0,0.1,0.2666666666666774,0.6666666666666934,0.4,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
40,0.5,0.1,0.11764915170870155,0.7434271755305045,0.15825242280758425,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
40,1.0,0.1,0.05563749245114025,0.7607459317991323,0.07313544525904976,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
40,2.0,0.1,0.030840303587206234,0.611085358586785,0.050468078074278326,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
40,3.0,0.1,0.07548977499338207,0.3763764165446877,0.2005698860901373,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
40,4.0,0.1,0.1571187940836097,0.2768145008266317,0.5675959663038492,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
40,5.0,0.1,0.21661614393607592,0.23654056727335615,0.9157674154291905,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
40,8.0,0.1,0.2537225793090536,0.21556583844630034,1.1770073641434542,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
41,0.0,0.1,0.26666666666667005,0.666666666666675,0.4000000000000001,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
41,0.5,0.1,0.2554178204338603,0.6448414148743734,0.3960940078323292,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
41,1.0,0.1,0.21007233187227647,0.6751344439473153,0.3111562945063867,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
41,2.0,0.1,0.1886915118197967,0.6744433287454104,0.27977370933566487,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
41,3.0,0.1,0.2238414191904391,0.4843286507564488,0.4621684445899129,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
41,4.0,0.1,0.2706530760464775,0.3565664228658645,0.7590537377892521,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
41,5.0,0.1,0.3018867862114138,0.30877553736903873,0.9776901006591344,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
41,8.0,0.1,0.3183994600875282,0.2902587504023811,1.0969504266318795,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
42,0.0,0.1,0.2666666666666696,0.6666666666666738,0.4000000000000001,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
42,0.5,0.1,0.2734443169435584,0.6151634733474158,0.44450675111708027,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
42,1.0,0.1,0.25390963256500454,0.6300652652045694,0.4029894148863535,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
42,2.0,0.1,0.4395398917013314,0.3989040851528999,1.1018686146893075,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
42,3.0,0.1,0.6267354892184296,0.16478131696789514,3.8034377971413984,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
42,4.0,0.1,0.605669445666883,0.10200591425636898,5.937591463027023,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
42,5.0,0.1,0.5416056973977494,0.08262870710976933,6.554691660348084,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
42,8.0,0.1,0.47357101044818817,0.0753118921784589,6.288130556141323,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
43,0.0,0.1,0.2666666666666682,0.6666666666666705,0.4,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
43,0.5,0.1,0.3281765345050021,0.6597681143334113,0.49741193515629545,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
43,1.0,0.1,0.3430297116329823,0.6554684646705384,0.5233351871556492,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
43,2.0,0.1,0.5357671471407334,0.46419170232036017,1.1541937188075277,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
43,3.0,0.1,0.6758010320642681,0.32419787572671027,2.0845325730448323,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
43,4.0,0.1,0.725452088706787,0.2745478886415183,2.6423517306812063,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
43,5.0,0.1,0.736794303865189,0.263205695690227,2.799309877899981,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
43,8.0,0.1,0.7332839207251423,0.26671607927487734,2.7493052639298154,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
44,0.0,0.1,0.26666666666666144,0.6666666666666534,0.40000000000000013,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
44,0.5,0.1,0.2647672368924862,0.6852964034893746,0.3863543359404065,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
44,1.0,0.1,0.2155917822746557,0.7420963072224539,0.2905172552085332,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
44,2.0,0.1,0.16050988802264832,0.8210708361203535,0.1954884779260636,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
44,3.0,0.1,0.15266114067166975,0.8404223506504084,0.18164812079726853,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
44,4.0,0.1,0.21105627444053882,0.7858121385333674,0.26858362716876877,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
44,5.0,0.1,0.35063184759572275,0.6474695921739967,0.5415417987714491,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
44,8.0,0.1,0.6334427434625985,0.3663880450483822,1.7288848586174566,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
45,0.0,0.1,0.2666666666666694,0.6666666666666735,0.39999999999999997,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
45,0.5,0.1,0.21203594462598022,0.7316415233860124,0.2898085166690444,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
45,1.0,0.1,0.1783217396662933,0.7991804938486392,0.22313074585635037,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
45,2.0,0.1,0.15169614227134257,0.8450053624065567,0.17952092261203562,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
45,3.0,0.1,0.3756059646702055,0.6227201355149442,0.60316977603367,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
45,4.0,0.1,0.5355363899035015,0.46410686960910724,1.1539074833228726,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
45,5.0,0.1,0.5740938835079484,0.4256568512939423,1.3487246399600443,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
45,8.0,0.1,0.6040134519339819,0.39565322037624784,1.5266233682101542,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
46,0.0,0.1,0.26666666666666794,0.6666666666666698,0.4,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
46,0.5,0.1,0.3378116394328645,0.6451787870290382,0.5235938413109362,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
46,1.0,0.1,0.35038358121663515,0.6473966420547268,0.5412193367339337,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
46,2.0,0.1,0.5414434365108279,0.4585118508131355,1.1808711935157612,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
46,3.0,0.1,0.6957113509476424,0.30428792669717636,2.2863587080140904,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
46,4.0,0.1,0.7833846734702342,0.21661529884426864,3.6164789728607,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
