p_transport,modular_cost,best_global_strategy,best_global_fitness,best_modular_strategy,best_modular_fitness,winner,modular_gain
0.3,0.02,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.7535041853564997,modular,1.260409220829253
0.3,0.025,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.7485041853564997,modular,1.2520455697353117
0.3,0.03,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.7435041853564996,modular,1.2436819186413703
0.3,0.035,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.7385041853564996,modular,1.235318267547429
0.3,0.04,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.7335041853564996,modular,1.2269546164534877
0.3,0.045,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.7285041853564996,modular,1.2185909653595464
0.3,0.05,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.7235041853564996,modular,1.210227314265605
0.3,0.055,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.7185041853564996,modular,1.2018636631716637
0.3,0.06,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.7135041853564996,modular,1.1935000120777224
0.3,0.065,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.7085041853564997,modular,1.1851363609837813
0.3,0.07,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.7035041853564996,modular,1.1767727098898397
0.3,0.075,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6985041853564997,modular,1.1684090587958984
0.3,0.08,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6935041853564997,modular,1.160045407701957
0.3,0.085,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6885041853564997,modular,1.1516817566080157
0.3,0.09,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6835041853564997,modular,1.1433181055140744
0.3,0.095,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6785041853564997,modular,1.134954454420133
0.3,0.1,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6735041853564997,modular,1.1265908033261918
0.3,0.105,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6685041853564997,modular,1.1182271522322504
0.3,0.11,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6635041853564997,modular,1.1098635011383091
0.3,0.115,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6585041853564997,modular,1.1014998500443678
0.3,0.12,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6535041853564997,modular,1.0931361989504265
0.3,0.125,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6485041853564997,modular,1.084772547856485
0.3,0.13,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6435041853564997,modular,1.0764088967625436
0.3,0.135,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6385041853564997,modular,1.0680452456686023
0.3,0.14,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6335041853564997,modular,1.059681594574661
0.3,0.145,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6285041853564997,modular,1.0513179434807196
0.3,0.15,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6235041853564997,modular,1.0429542923867783
0.3,0.155,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6185041853564996,modular,1.034590641292837
0.3,0.16,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6135041853564996,modular,1.0262269901988956
0.3,0.165,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6085041853564996,modular,1.0178633391049543
0.3,0.17,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.6035041853564996,modular,1.009499688011013
0.3,0.175,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.5985041853564996,modular,1.0011360369170716
0.3,0.18,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.5935041853564997,global,0.9927723858231304
0.3,0.185,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.5885041853564996,global,0.9844087347291889
0.3,0.19,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.5835041853564997,global,0.9760450836352477
0.3,0.195,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.5785041853564996,global,0.9676814325413062
0.3,0.2,G(0.1),0.5978250340478717,"M(0.5,0.01)",0.5735041853564997,global,0.959317781447365
0.35,0.0,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7893031873554649,modular,1.3003987958793282
0.35,0.005,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7843031873554649,modular,1.2921611578163408
0.35,0.01,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7793031873554649,modular,1.2839235197533534
0.35,0.015,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7743031873554649,modular,1.275685881690366
0.35,0.02,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7693031873554649,modular,1.2674482436273786
0.35,0.025,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7643031873554649,modular,1.2592106055643912
0.35,0.03,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7593031873554649,modular,1.2509729675014039
0.35,0.035,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7543031873554649,modular,1.2427353294384165
0.35,0.04,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7493031873554649,modular,1.234497691375429
0.35,0.045,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7443031873554649,modular,1.2262600533124417
0.35,0.05,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7393031873554649,modular,1.2180224152494543
0.35,0.055,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7343031873554648,modular,1.209784777186467
0.35,0.06,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.729303187355465,modular,1.2015471391234795
0.35,0.065,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7243031873554648,modular,1.193309501060492
0.35,0.07,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.719303187355465,modular,1.1850718629975048
0.35,0.075,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7143031873554649,modular,1.1768342249345174
0.35,0.08,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7093031873554649,modular,1.16859658687153
0.35,0.085,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.7043031873554649,modular,1.1603589488085426
0.35,0.09,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6993031873554649,modular,1.1521213107455552
0.35,0.095,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6943031873554649,modular,1.1438836726825679
0.35,0.1,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6893031873554649,modular,1.1356460346195805
0.35,0.105,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6843031873554649,modular,1.127408396556593
0.35,0.11,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6793031873554649,modular,1.1191707584936057
0.35,0.115,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6743031873554649,modular,1.1109331204306183
0.35,0.12,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6693031873554649,modular,1.102695482367631
0.35,0.125,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6643031873554649,modular,1.0944578443046435
0.35,0.13,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6593031873554649,modular,1.0862202062416562
0.35,0.135,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6543031873554649,modular,1.0779825681786688
0.35,0.14,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6493031873554649,modular,1.0697449301156814
0.35,0.145,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6443031873554649,modular,1.061507292052694
0.35,0.15,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6393031873554649,modular,1.0532696539897066
0.35,0.155,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6343031873554649,modular,1.0450320159267192
0.35,0.16,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6293031873554649,modular,1.0367943778637319
0.35,0.165,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6243031873554649,modular,1.0285567398007445
0.35,0.17,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6193031873554649,modular,1.020319101737757
0.35,0.175,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.614303187355465,modular,1.0120814636747697
0.35,0.18,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.6093031873554648,modular,1.0038438256117823
0.35,0.185,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.604303187355465,global,0.995606187548795
0.35,0.19,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.5993031873554648,global,0.9873685494858074
0.35,0.195,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.594303187355465,global,0.9791309114228202
0.35,0.2,G(0.1),0.6069701001389647,"M(0.5,0.01)",0.5893031873554648,global,0.9708932733598327
0.4,0.0,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.8051021893544301,modular,1.3067397679572859
0.4,0.005,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.8001021893544301,modular,1.2986244020743218
0.4,0.01,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7951021893544301,modular,1.290509036191358
0.4,0.015,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7901021893544301,modular,1.2823936703083942
0.4,0.02,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7851021893544301,modular,1.2742783044254304
0.4,0.025,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7801021893544301,modular,1.2661629385424666
0.4,0.03,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7751021893544301,modular,1.2580475726595026
0.4,0.035,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7701021893544301,modular,1.2499322067765388
0.4,0.04,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7651021893544301,modular,1.241816840893575
0.4,0.045,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7601021893544301,modular,1.2337014750106112
0.4,0.05,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7551021893544301,modular,1.2255861091276474
0.4,0.055,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7501021893544301,modular,1.2174707432446836
0.4,0.06,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7451021893544301,modular,1.2093553773617196
0.4,0.065,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7401021893544302,modular,1.201240011478756
0.4,0.07,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7351021893544301,modular,1.193124645595792
0.4,0.075,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7301021893544302,modular,1.1850092797128284
0.4,0.08,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7251021893544302,modular,1.1768939138298644
0.4,0.085,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7201021893544302,modular,1.1687785479469006
0.4,0.09,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7151021893544302,modular,1.1606631820639368
0.4,0.095,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7101021893544301,modular,1.152547816180973
0.4,0.1,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7051021893544301,modular,1.1444324502980092
0.4,0.105,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.7001021893544301,modular,1.1363170844150454
0.4,0.11,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6951021893544301,modular,1.1282017185320814
0.4,0.115,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6901021893544301,modular,1.1200863526491176
0.4,0.12,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6851021893544301,modular,1.1119709867661538
0.4,0.125,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6801021893544301,modular,1.10385562088319
0.4,0.13,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6751021893544301,modular,1.0957402550002262
0.4,0.135,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6701021893544301,modular,1.0876248891172622
0.4,0.14,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6651021893544301,modular,1.0795095232342984
0.4,0.145,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6601021893544301,modular,1.0713941573513346
0.4,0.15,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6551021893544301,modular,1.0632787914683708
0.4,0.155,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6501021893544301,modular,1.055163425585407
0.4,0.16,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6451021893544301,modular,1.0470480597024432
0.4,0.165,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6401021893544301,modular,1.0389326938194792
0.4,0.17,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6351021893544301,modular,1.0308173279365154
0.4,0.175,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6301021893544301,modular,1.0227019620535516
0.4,0.18,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6251021893544302,modular,1.014586596170588
0.4,0.185,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6201021893544301,modular,1.006471230287624
0.4,0.19,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6151021893544302,global,0.9983558644046603
0.4,0.195,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6101021893544301,global,0.9902404985216963
0.4,0.2,G(0.1),0.6161151662300577,"M(0.5,0.01)",0.6051021893544302,global,0.9821251326387326
0.45,0.0,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.8209011913533952,modular,1.3128952537185477
0.45,0.005,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.8159011913533952,modular,1.3048985833059124
0.45,0.01,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.8109011913533952,modular,1.2969019128932773
0.45,0.015,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.8059011913533952,modular,1.288905242480642
0.45,0.02,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.8009011913533952,modular,1.2809085720680067
0.45,0.025,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7959011913533952,modular,1.2729119016553714
0.45,0.03,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7909011913533952,modular,1.264915231242736
0.45,0.035,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7859011913533952,modular,1.2569185608301008
0.45,0.04,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7809011913533952,modular,1.2489218904174655
0.45,0.045,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7759011913533952,modular,1.2409252200048302
0.45,0.05,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7709011913533952,modular,1.2329285495921949
0.45,0.055,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7659011913533952,modular,1.2249318791795596
0.45,0.06,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7609011913533952,modular,1.2169352087669245
0.45,0.065,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7559011913533953,modular,1.2089385383542892
0.45,0.07,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7509011913533952,modular,1.200941867941654
0.45,0.075,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7459011913533953,modular,1.1929451975290188
0.45,0.08,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7409011913533953,modular,1.1849485271163835
0.45,0.085,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7359011913533953,modular,1.1769518567037482
0.45,0.09,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7309011913533953,modular,1.168955186291113
0.45,0.095,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7259011913533953,modular,1.1609585158784776
0.45,0.1,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7209011913533953,modular,1.1529618454658423
0.45,0.105,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7159011913533952,modular,1.144965175053207
0.45,0.11,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7109011913533952,modular,1.1369685046405718
0.45,0.115,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7059011913533952,modular,1.1289718342279367
0.45,0.12,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.7009011913533952,modular,1.1209751638153014
0.45,0.125,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6959011913533952,modular,1.112978493402666
0.45,0.13,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6909011913533952,modular,1.1049818229900308
0.45,0.135,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6859011913533952,modular,1.0969851525773955
0.45,0.14,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6809011913533952,modular,1.0889884821647602
0.45,0.145,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6759011913533952,modular,1.0809918117521249
0.45,0.15,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6709011913533952,modular,1.0729951413394896
0.45,0.155,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6659011913533952,modular,1.0649984709268543
0.45,0.16,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6609011913533952,modular,1.057001800514219
0.45,0.165,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6559011913533952,modular,1.049005130101584
0.45,0.17,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6509011913533952,modular,1.0410084596889486
0.45,0.175,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6459011913533952,modular,1.0330117892763133
0.45,0.18,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6409011913533953,modular,1.0250151188636782
0.45,0.185,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6359011913533952,modular,1.0170184484510427
0.45,0.19,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6309011913533953,modular,1.0090217780384076
0.45,0.195,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6259011913533952,modular,1.0010251076257721
0.45,0.2,G(0.1),0.6252602323211507,"M(0.5,0.01)",0.6209011913533953,global,0.993028437213137
0.5,0.0,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.8367001933523603,modular,1.2986361409516705
0.5,0.005,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.8317001933523603,modular,1.2908756781761779
0.5,0.01,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.8267001933523603,modular,1.2831152154006855
0.5,0.015,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.8217001933523603,modular,1.275354752625193
0.5,0.02,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.8167001933523603,modular,1.2675942898497006
0.5,0.025,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.8117001933523603,modular,1.259833827074208
0.5,0.03,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.8067001933523603,modular,1.2520733642987156
0.5,0.035,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.8017001933523603,modular,1.244312901523223
0.5,0.04,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7967001933523603,modular,1.2365524387477305
0.5,0.045,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7917001933523603,modular,1.228791975972238
0.5,0.05,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7867001933523603,modular,1.2210315131967455
0.5,0.055,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7817001933523603,modular,1.2132710504212532
0.5,0.06,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7767001933523603,modular,1.2055105876457606
0.5,0.065,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7717001933523604,modular,1.1977501248702682
0.5,0.07,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7667001933523603,modular,1.1899896620947756
0.5,0.075,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7617001933523604,modular,1.1822291993192833
0.5,0.08,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7567001933523604,modular,1.174468736543791
0.5,0.085,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7517001933523604,modular,1.1667082737682983
0.5,0.09,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7467001933523604,modular,1.158947810992806
0.5,0.095,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7417001933523604,modular,1.1511873482173134
0.5,0.1,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7367001933523604,modular,1.1434268854418208
0.5,0.105,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7317001933523604,modular,1.1356664226663284
0.5,0.11,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7267001933523604,modular,1.1279059598908359
0.5,0.115,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7217001933523604,modular,1.1201454971153435
0.5,0.12,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7167001933523603,modular,1.112385034339851
0.5,0.125,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7117001933523603,modular,1.1046245715643586
0.5,0.13,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7067001933523603,modular,1.096864108788866
0.5,0.135,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.7017001933523603,modular,1.0891036460133734
0.5,0.14,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6967001933523603,modular,1.081343183237881
0.5,0.145,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6917001933523603,modular,1.0735827204623885
0.5,0.15,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6867001933523603,modular,1.065822257686896
0.5,0.155,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6817001933523603,modular,1.0580617949114035
0.5,0.16,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6767001933523603,modular,1.0503013321359111
0.5,0.165,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6717001933523603,modular,1.0425408693604186
0.5,0.17,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6667001933523603,modular,1.034780406584926
0.5,0.175,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6617001933523603,modular,1.0270199438094336
0.5,0.18,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6567001933523604,modular,1.0192594810339413
0.5,0.185,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6517001933523603,modular,1.0114990182584487
0.5,0.19,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6467001933523604,modular,1.0037385554829563
0.5,0.195,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6417001933523603,global,0.9959780927074636
0.5,0.2,G(0.2),0.6442914739298778,"M(0.5,0.01)",0.6367001933523604,global,0.9882176299319714
0.55,0.0,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.8524991953513255,modular,1.256052824493385
0.55,0.005,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.8474991953513255,modular,1.2486859388039753
0.55,0.01,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.8424991953513254,modular,1.2413190531145657
0.55,0.015,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.8374991953513254,modular,1.2339521674251561
0.55,0.02,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.8324991953513254,modular,1.2265852817357463
0.55,0.025,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.8274991953513254,modular,1.2192183960463367
0.55,0.03,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.8224991953513254,modular,1.211851510356927
0.55,0.035,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.8174991953513254,modular,1.2044846246675174
0.55,0.04,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.8124991953513254,modular,1.1971177389781078
0.55,0.045,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.8074991953513254,modular,1.189750853288698
0.55,0.05,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.8024991953513254,modular,1.1823839675992884
0.55,0.055,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7974991953513254,modular,1.1750170819098786
0.55,0.06,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7924991953513254,modular,1.167650196220469
0.55,0.065,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7874991953513255,modular,1.1602833105310595
0.55,0.07,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7824991953513254,modular,1.1529164248416497
0.55,0.075,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7774991953513255,modular,1.1455495391522403
0.55,0.08,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7724991953513255,modular,1.1381826534628305
0.55,0.085,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7674991953513255,modular,1.130815767773421
0.55,0.09,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7624991953513255,modular,1.1234488820840112
0.55,0.095,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7574991953513255,modular,1.1160819963946016
0.55,0.1,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7524991953513255,modular,1.108715110705192
0.55,0.105,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7474991953513255,modular,1.1013482250157822
0.55,0.11,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7424991953513255,modular,1.0939813393263726
0.55,0.115,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7374991953513255,modular,1.086614453636963
0.55,0.12,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7324991953513255,modular,1.0792475679475533
0.55,0.125,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7274991953513255,modular,1.0718806822581437
0.55,0.13,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7224991953513255,modular,1.064513796568734
0.55,0.135,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7174991953513254,modular,1.0571469108793243
0.55,0.14,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7124991953513254,modular,1.0497800251899148
0.55,0.145,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7074991953513254,modular,1.042413139500505
0.55,0.15,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.7024991953513254,modular,1.0350462538110954
0.55,0.155,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.6974991953513254,modular,1.0276793681216856
0.55,0.16,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.6924991953513254,modular,1.020312482432276
0.55,0.165,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.6874991953513254,modular,1.0129455967428664
0.55,0.17,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.6824991953513254,modular,1.0055787110534566
0.55,0.175,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.6774991953513254,global,0.9982118253640471
0.55,0.18,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.6724991953513255,global,0.9908449396746375
0.55,0.185,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.6674991953513254,global,0.9834780539852277
0.55,0.19,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.6624991953513255,global,0.9761111682958182
0.55,0.195,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.6574991953513254,global,0.9687442826064084
0.55,0.2,G(0.5),0.6787128524591882,"M(0.5,0.01)",0.6524991953513255,global,0.9613773969169989
0.6,0.0,G(0.5),0.7138214481128353,"M(0.5,0.01)",0.8682981973502907,modular,1.2164081082823346
0.6,0.005,G(0.5),0.7138214481128353,"M(0.5,0.01)",0.8632981973502907,modular,1.209403555514666
0.6,0.01,G(0.5),0.7138214481128353,"M(0.5,0.01)",0.8582981973502907,modular,1.2023990027469973
0.6,0.015,G(0.5),0.7138214481128353,"M(0.5,0.01)",0.8532981973502907,modular,1.1953944499793288
0.6,0.02,G(0.5),0.7138214481128353,"M(0.5,0.01)",0.8482981973502907,modular,1.18838989721166
0.6,0.025,G(0.5),0.7138214481128353,"M(0.5,0.01)",0.8432981973502907,modular,1.1813853444439915
0.6,0.03,G(0.5),0.7138214481128353,"M(0.5,0.01)",0.8382981973502907,modular,1.1743807916763227
0.6,0.035,G(0.5),0.7138214481128353,"M(0.5,0.01)",0.8332981973502906,modular,1.167376238908654
